segment_id,segment_distance,loc,mongo_id,LSOA,lsoa_name,region,imd_score,land_use,urban_rural_desc,litter_per_meter
29494,48.2,Loc_007,6308e074844e8b6d382c141f,E01000955,Camden 022D,London,33.231,Medium Obstruction housing areas,Urban major conurbation,
29265,131.8,Loc_014,6302a1ba3e285a08572b1b13,E01004296,Tower Hamlets 026D,London,26.077,Other retail commercial areas,Urban major conurbation,
29516,56.4,Loc_001,6308e0c8844e8b6d382c185c,E01000955,Camden 022D,London,33.231,Other retail commercial areas,Urban major conurbation,
29281,54.1,Loc_012,63032aedc858a63dc59adcf1,E01004374,Waltham Forest 025C,London,17.097,Medium Obstruction housing areas,Urban major conurbation,
29280,50.7,Loc_014,63032acdc858a63dc59adbf0,E01004374,Waltham Forest 025C,London,17.097,High Obstruction housing areas,Urban major conurbation,
29283,52.5,Loc_007,63032b42c858a63dc59ade67,E01004374,Waltham Forest 025C,London,17.097,Other retail commercial areas,Urban major conurbation,
29506,56.5,Loc_013,6308e09f844e8b6d382c1628,E01000955,Camden 022D,London,33.231,Medium Obstruction housing areas,Urban major conurbation,
29349,54.2,Loc_015,6303834412196b7f6a4a262c,E01030902,Waverley 001B,South East (England),2.589,Rural roads,Urban city and town,
29315,51.0,Loc_002,630375b112196b7f6a4a09ef,E01030902,Waverley 001B,South East (England),2.589,Industry warehousing retail sheds & science parks,Urban city and town,
29501,50.3,Loc_005,6308e088844e8b6d382c14f5,E01000955,Camden 022D,London,33.231,Medium Obstruction housing areas,Urban major conurbation,
29213,43.0,Loc_009,633c68aedfd4b853b0e46aa7,E01004446,Waltham Forest 017E,London,23.406,Medium Obstruction housing areas,Urban major conurbation,
29512,52.8,Loc_006,6308e0b8844e8b6d382c177c,E01000955,Camden 022D,London,33.231,Medium Obstruction housing areas,Urban major conurbation,
29271,57.6,Loc_013,63032a9ac858a63dc59ad809,E01004446,Waltham Forest 017E,London,23.406,High Obstruction housing areas,Urban major conurbation,
29375,103.1,Loc_004,6303b6d3243b7ab61c46853a,E01018871,Cornwall 055C,South West (England),22.097,Medium Obstruction housing areas,Urban city and town,
29509,50.4,Loc_008,6308e0ad844e8b6d382c16e0,E01000955,Camden 022D,London,33.231,Main retail commercial areas,Urban major conurbation,
29317,53.0,Loc_010,630375b612196b7f6a4a0a4c,E01030902,Waverley 001B,South East (England),2.589,Rural roads,Urban city and town,
29576,53.2,Loc_015,630ce0a037416edc5c7c95bc,E01033172,Derby 024F,East Midlands (England),38.176,Industry warehousing retail sheds & science parks,Urban city and town,
29253,54.7,Loc_003,63029f9a3e285a08572b06ba,E01004296,Tower Hamlets 026D,London,26.077,Industry warehousing retail sheds & science parks,Urban major conurbation,
29578,55.5,Loc_014,630dd9e257a34a65b8aeae34,E01033172,Derby 024F,East Midlands (England),38.176,Industry warehousing retail sheds & science parks,Urban city and town,
29443,60.0,Loc_006,6304db733db37aa6d365d9b9,E01030881,Waverley 004A,South East (England),1.712,Rural roads,Urban city and town,
29515,47.6,Loc_001,6308e0c2844e8b6d382c181f,E01000955,Camden 022D,London,33.231,Other retail commercial areas,Urban major conurbation,
29496,50.8,Loc_015,6308e07a844e8b6d382c1457,E01000955,Camden 022D,London,33.231,High Obstruction housing areas,Urban major conurbation,
29258,50.5,Loc_004,6302a0603e285a08572b0990,E01004296,Tower Hamlets 026D,London,26.077,Medium Obstruction housing areas,Urban major conurbation,
29492,66.0,Loc_007,63089cc0844e8b6d382b782b,E01002179,Harrow 013A,London,21.12,Other retail commercial areas,Urban major conurbation,
29619,53.3,Loc_002,6310ce1145b089743c698bc8,E01033172,Derby 024F,East Midlands (England),38.176,Industry warehousing retail sheds & science parks,Urban city and town,
29629,53.8,Loc_006,6310f1a516b6da5739634bf3,E01033172,Derby 024F,East Midlands (England),38.176,Main roads,Urban city and town,
29481,99.0,Loc_004,63088c06844e8b6d382b3950,E01002179,Harrow 013A,London,21.12,Medium Obstruction housing areas,Urban major conurbation,
29275,50.0,Loc_011,63032aa0c858a63dc59ad8ab,E01004446,Waltham Forest 017E,London,23.406,High Obstruction housing areas,Urban major conurbation,
29262,48.9,Loc_011,6302a1593e285a08572b18b0,E01004296,Tower Hamlets 026D,London,26.077,Low Obstruction housing areas,Urban major conurbation,
29339,54.8,Loc_008,633c68b1086ee6e6f2fd8bc3,E01030902,Waverley 001B,South East (England),2.589,Industry warehousing retail sheds & science parks,Urban city and town,
29345,52.4,Loc_005,63037f8b12196b7f6a4a1bcd,E01030902,Waverley 001B,South East (England),2.589,Low Obstruction housing areas,Urban city and town,
29503,49.0,Loc_012,6308e094844e8b6d382c15a2,E01000955,Camden 022D,London,33.231,Medium Obstruction housing areas,Urban major conurbation,
29568,72.0,Loc_014,6309e835a6f1e2818aa42583,E01002179,Harrow 013A,London,21.12,Industry warehousing retail sheds & science parks,Urban major conurbation,
29450,55.1,Loc_007,6305f74a96e9635aa075e629,E01030881,Waverley 004A,South East (England),1.712,Rural roads,Urban city and town,
29346,51.4,Loc_005,6303812512196b7f6a4a20ea,E01030902,Waverley 001B,South East (England),2.589,Low Obstruction housing areas,Urban city and town,
29223,53.0,Loc_011,6302a0aa3e285a08572b126b,E01004374,Waltham Forest 025C,London,17.097,Main roads,Urban major conurbation,
29323,51.0,Loc_003,630375bf12196b7f6a4a0b2e,E01030902,Waverley 001B,South East (England),2.589,Low Obstruction housing areas,Urban city and town,
29217,58.0,Loc_002,6302a09f3e285a08572b112e,E01004374,Waltham Forest 025C,London,17.097,High Obstruction housing areas,Urban major conurbation,
29508,49.0,Loc_003,6308e0a7844e8b6d382c168a,E01000955,Camden 022D,London,33.231,Medium Obstruction housing areas,Urban major conurbation,
29267,50.9,Loc_014,6302a1ed3e285a08572b1c04,E01004446,Waltham Forest 017E,London,23.406,High Obstruction housing areas,Urban major conurbation,
29333,56.0,Loc_011,630375cc12196b7f6a4a0c6f,E01030903,Waverley 001C,South East (England),5.85,Main roads,Urban city and town,
29596,63.9,Loc_013,630e3052aa55c0cb1203da5b,E01033172,Derby 024F,East Midlands (England),38.176,Main roads,Urban city and town,
29341,60.5,Loc_012,630377b912196b7f6a4a0f72,E01030902,Waverley 001B,South East (England),2.589,Rural roads,Urban city and town,
29605,52.5,Loc_001,630f4e3ecd052beda58dadbb,E01033172,Derby 024F,East Midlands (England),38.176,Main roads,Urban city and town,
29559,55.0,Loc_011,6309d9d3a6f1e2818aa41147,E01002179,Harrow 013A,London,21.12,Other retail commercial areas,Urban major conurbation,
29551,59.0,Loc_001,6309d38ba6f1e2818aa40790,E01002179,Harrow 013A,London,21.12,Industry warehousing retail sheds & science parks,Urban major conurbation,
29306,57.0,Loc_006,630335f7c858a63dc59b02b8,E01004438,Waltham Forest 024C,London,20.924,Medium Obstruction housing areas,Urban major conurbation,
31671,59.5,Loc_003,63345979833895a8d684179b,E01014974,South Gloucestershire 025D,South West (England),10.971,Low Obstruction housing areas,Urban city and town,
31902,52.8,Loc_013,633aa49978b4c27d4d6c80e2,E01006132,Trafford 007E,North West (England),14.442,Industry warehousing retail sheds & science parks,Urban major conurbation,
31674,63.0,Loc_010,633459d8833895a8d6841889,E01014974,South Gloucestershire 025D,South West (England),10.971,Low Obstruction housing areas,Urban city and town,
29759,52.9,Loc_009,631c9abf6b4b959166d4c06f,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
31043,52.0,Loc_003,632eead0f8f05fffe4e82ca9,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
29781,67.0,Loc_010,631dc8d130c63b0adb2983c7,E01022714,Eastleigh 009B,South East (England),3.933,Other retail commercial areas,Urban city and town,
31795,60.7,Loc_007,6337f8c7fae70e31e595f746,E01005160,Manchester 004B,North West (England),33.376,Other retail commercial areas,Urban major conurbation,
31064,53.0,Loc_009,632ef668e7ddb5652c75401b,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
29667,56.6,Loc_003,6318cd4e25c6f881189baca6,E01014636,Bristol 004D,South West (England),37.822,Medium Obstruction housing areas,Urban city and town,
29866,67.0,Loc_012,631f6a657e92851e53af6068,E01023029,New Forest 013A,South East (England),41.945,Low Obstruction housing areas,Urban city and town,
31623,53.0,Loc_003,63332bf4026a5940f181b574,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,
32039,57.6,Loc_006,633de8b97dae79d29a9524ed,E01006118,Trafford 002C,North West (England),20.559,Medium Obstruction housing areas,Urban major conurbation,
30054,55.0,Loc_004,63271cc39bc2dd4cb03ad7bc,E01032659,Poole 015F,South West (England),37.053,Industry warehousing retail sheds & science parks,Urban city and town,
29859,75.0,Loc_004,631f6377543e250261a2bbf1,E01023029,New Forest 013A,South East (England),41.945,Medium Obstruction housing areas,Urban city and town,
29772,56.7,Loc_007,631ca0316b4b959166d4e858,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
29761,50.8,Loc_002,631c9ac76b4b959166d4c180,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
31546,0.0,Loc_012,6332e8c2026a5940f180e22c,E01000300,Barnet 019B,London,12.253,High Obstruction housing areas,Urban major conurbation,
29880,51.5,Loc_010,63233423d9f8bd6c6b8dd2d0,E01014571,Bristol 012A,South West (England),27.504,Low Obstruction housing areas,Urban city and town,
31640,53.0,Loc_009,633335e9190a116c173cee6e,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,
30066,49.0,Loc_006,632729769bc2dd4cb03b9e43,E01032659,Poole 015F,South West (England),37.053,Low Obstruction housing areas,Urban city and town,
29981,65.0,Loc_004,6325f2f98f3deac3af546e39,E01015311,Bournemouth 002D,South West (England),11.418,Medium Obstruction housing areas,Urban city and town,
29692,62.5,Loc_003,6319db1f44b373184798f49e,E01014571,Bristol 012A,South West (England),27.504,High Obstruction housing areas,Urban city and town,
31907,54.5,Loc_004,633aab7b78b4c27d4d6c87a6,E01006132,Trafford 007E,North West (England),14.442,Medium Obstruction housing areas,Urban major conurbation,
31665,45.4,Loc_004,63345956833895a8d6841687,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,
31864,55.3,Loc_012,63395076919f00df6eab33f4,E01005160,Manchester 004B,North West (England),33.376,Main roads,Urban major conurbation,
31659,55.5,Loc_005,6334590e833895a8d6841549,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,
31698,54.0,Loc_008,633593ac01677d466150cd26,E01001124,Croydon 033D,London,5.837,Low Obstruction housing areas,Urban major conurbation,
29921,49.6,Loc_013,6325cac98f3deac3af51d37c,E01030922,Waverley 007E,South East (England),2.738,Medium Obstruction housing areas,Urban city and town,
29760,52.3,Loc_002,631c9abf6b4b959166d4c07e,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
32065,56.5,Loc_013,633e914a1e38079978fcf917,E01006118,Trafford 002C,North West (England),20.559,Medium Obstruction housing areas,Urban major conurbation,
29853,54.0,Loc_005,631f53e8a19956887e7c04d6,E01023029,New Forest 013A,South East (England),41.945,Rural roads,Urban city and town,
29687,66.8,Loc_014,6318ceca25c6f881189bb257,E01014636,Bristol 004D,South West (England),37.822,Medium Obstruction housing areas,Urban city and town,
31865,50.3,Loc_012,63395125919f00df6eab3586,E01005160,Manchester 004B,North West (England),33.376,Main roads,Urban major conurbation,
29735,47.2,Loc_015,631c5eeeac0db242c5796ac5,E01024734,Tonbridge and Malling 010A,South East (England),12.08,Medium Obstruction housing areas,Urban city and town,
29854,55.0,Loc_013,631f56affddd48ca9ce03e61,E01023029,New Forest 013A,South East (England),41.945,Low Obstruction housing areas,Urban city and town,
31792,56.9,Loc_003,6337f3bcfae70e31e595f17a,E01005160,Manchester 004B,North West (England),33.376,Medium Obstruction housing areas,Urban major conurbation,
31867,59.1,Loc_005,633951e6919f00df6eab35f1,E01005160,Manchester 004B,North West (England),33.376,Medium Obstruction housing areas,Urban major conurbation,
30028,58.6,Loc_012,6326da3c9bc2dd4cb038f0fc,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Other retail commercial areas,Urban city and town,
31048,71.0,Loc_004,632eee25e7ddb5652c74fdfe,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
31040,60.0,Loc_002,632ee6981d6e2a806cc895bc,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
29739,49.4,Loc_003,631c6594ac0db242c579bd79,E01024734,Tonbridge and Malling 010A,South East (England),12.08,Rural roads,Urban city and town,
30057,50.0,Loc_009,63271ffc9bc2dd4cb03b356b,E01032659,Poole 015F,South West (England),37.053,Industry warehousing retail sheds & science parks,Urban city and town,
31906,54.4,Loc_006,633aa9ff78b4c27d4d6c863f,E01006132,Trafford 007E,North West (England),14.442,Medium Obstruction housing areas,Urban major conurbation,
30068,63.0,Loc_005,63272b389bc2dd4cb03bac53,E01032659,Poole 015F,South West (England),37.053,Other retail commercial areas,Urban city and town,
31861,55.0,Loc_014,633857a6150d0d045c8e3f3d,E01005160,Manchester 004B,North West (England),33.376,Low Obstruction housing areas,Urban major conurbation,
29821,63.0,Loc_008,631e09ba30c63b0adb2b30a4,E01022756,Fareham 006B,South East (England),4.711,Main roads,Urban city and town,
31910,50.2,Loc_014,633aaf7078b4c27d4d6c9023,E01006132,Trafford 007E,North West (England),14.442,Medium Obstruction housing areas,Urban major conurbation,
29888,57.3,Loc_005,6323344ad9f8bd6c6b8dd4c6,E01014571,Bristol 012A,South West (England),27.504,High Obstruction housing areas,Urban city and town,
29653,52.7,Loc_007,631753fcfea31cd4512b8952,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,
29666,59.5,Loc_003,6318cd4525c6f881189bac3d,E01014636,Bristol 004D,South West (England),37.822,Medium Obstruction housing areas,Urban city and town,
31994,55.5,Loc_015,633c1eba21403f611dbfd9a7,E01006132,Trafford 007E,North West (England),14.442,Medium Obstruction housing areas,Urban major conurbation,
29950,56.0,Loc_014,6325e5f68f3deac3af539722,E01015311,Bournemouth 002D,South West (England),11.418,Low Obstruction housing areas,Urban city and town,
31993,51.9,Loc_009,633c1c7221403f611dbfd787,E01006132,Trafford 007E,North West (England),14.442,Main roads,Urban major conurbation,
29665,76.3,Loc_002,6318cd3d25c6f881189babc2,E01014636,Bristol 004D,South West (England),37.822,Medium Obstruction housing areas,Urban city and town,
31681,45.4,Loc_006,63345af2833895a8d6841b15,E01014974,South Gloucestershire 025D,South West (England),10.971,Rural roads,Urban city and town,
29710,58.3,Loc_010,631b68a68845b24006050acd,E01014761,North Somerset 010C,South West (England),5.626,Low Obstruction housing areas,Urban city and town,
29851,59.0,Loc_011,631f52cba19956887e7be7f2,E01023029,New Forest 013A,South East (England),41.945,Rural roads,Urban city and town,
31876,51.1,Loc_009,633967e4919f00df6eab680e,E01005698,Salford 012E,North West (England),55.083,Medium Obstruction housing areas,Urban major conurbation,
32036,52.2,Loc_007,633da648969c3113995a77e4,E01006118,Trafford 002C,North West (England),20.559,Other retail commercial areas,Urban major conurbation,
29720,52.6,Loc_005,631b68b28845b24006050c96,E01014761,North Somerset 010C,South West (England),5.626,Low Obstruction housing areas,Urban city and town,
31343,58.0,Loc_003,63308596f8eaf318ac976724,E01009739,Dudley 039C,West Midlands (England),22.439,Main roads,Urban major conurbation,
30053,54.0,Loc_004,63271cc09bc2dd4cb03ad780,E01032659,Poole 015F,South West (England),37.053,Industry warehousing retail sheds & science parks,Urban city and town,
31979,57.7,Loc_004,633bfd724ced2759716056fc,E01014098,Herefordshire 021E,West Midlands (England),22.712,Rural roads,Rural village and dispersed,
29892,50.9,Loc_007,63233465d9f8bd6c6b8dd5a4,E01014571,Bristol 012A,South West (England),27.504,Medium Obstruction housing areas,Urban city and town,
32013,51.2,Loc_014,633c526f9e0f8be090113435,E01006118,Trafford 002C,North West (England),20.559,Other retail commercial areas,Urban major conurbation,
29827,55.0,Loc_014,631e0e8b30c63b0adb2b41cd,E01022756,Fareham 006B,South East (England),4.711,Rural roads,Urban city and town,
32064,55.6,Loc_013,633e914a1e38079978fcf91c,E01006118,Trafford 002C,North West (England),20.559,Medium Obstruction housing areas,Urban major conurbation,
29669,55.7,Loc_004,6318cd6325c6f881189bad85,E01014636,Bristol 004D,South West (England),37.822,Medium Obstruction housing areas,Urban city and town,
31853,54.8,Loc_013,63384824150d0d045c8db07e,E01005160,Manchester 004B,North West (England),33.376,Main roads,Urban major conurbation,
31866,53.0,Loc_005,633951ec919f00df6eab3604,E01005160,Manchester 004B,North West (England),33.376,Medium Obstruction housing areas,Urban major conurbation,
32014,53.1,Loc_010,633c52709e0f8be09011346a,E01006118,Trafford 002C,North West (England),20.559,Main roads,Urban major conurbation,
31870,53.6,Loc_003,633961c0919f00df6eab6133,E01005698,Salford 012E,North West (England),55.083,Low Obstruction housing areas,Urban major conurbation,
29756,45.2,Loc_013,631c903b6b4b959166d428cd,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
31552,0.0,Loc_011,6332f81a026a5940f1812696,E01000300,Barnet 019B,London,12.253,High Obstruction housing areas,Urban major conurbation,
31348,54.0,Loc_011,63308693f8eaf318ac976846,E01009739,Dudley 039C,West Midlands (England),22.439,Main roads,Urban major conurbation,
31793,55.1,Loc_003,6337f3e1fae70e31e595f201,E01005160,Manchester 004B,North West (England),33.376,Medium Obstruction housing areas,Urban major conurbation,
29775,47.4,Loc_015,631ca1b26b4b959166d4eb3a,E01024156,Dartford 005A,South East (England),18.648,Rural roads,Urban major conurbation,
31925,51.3,Loc_011,633c68d33fe7a8d417e9c854,E01014098,Herefordshire 021E,West Midlands (England),22.712,Rural roads,Rural village and dispersed,
30069,58.0,Loc_005,63272b399bc2dd4cb03bac63,E01032659,Poole 015F,South West (England),37.053,Other retail commercial areas,Urban city and town,
29842,52.0,Loc_001,631f4d0ea19956887e7bbb80,E01023029,New Forest 013A,South East (England),41.945,Rural roads,Urban city and town,
29881,56.1,Loc_012,63233426d9f8bd6c6b8dd31c,E01014571,Bristol 012A,South West (England),27.504,Low Obstruction housing areas,Urban city and town,
31862,55.2,Loc_014,633857a7150d0d045c8e3f7d,E01005160,Manchester 004B,North West (England),33.376,Low Obstruction housing areas,Urban major conurbation,
29923,51.9,Loc_003,6325ce188f3deac3af520017,E01030922,Waverley 007E,South East (England),2.738,Medium Obstruction housing areas,Urban city and town,
31673,52.8,Loc_010,63345b04833895a8d6841bc4,E01014974,South Gloucestershire 025D,South West (England),10.971,Low Obstruction housing areas,Urban city and town,
32070,51.5,Loc_001,633f01ae48405953379e5d4c,E01006118,Trafford 002C,North West (England),20.559,Medium Obstruction housing areas,Urban major conurbation,
31884,51.1,Loc_011,633a8e8778b4c27d4d6c2591,E01005698,Salford 012E,North West (England),55.083,Other retail commercial areas,Urban major conurbation,
29898,50.4,Loc_011,632334a9d9f8bd6c6b8dd70f,E01014571,Bristol 012A,South West (England),27.504,Medium Obstruction housing areas,Urban city and town,
31613,73.0,Loc_004,6333281f026a5940f181a0da,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,
30042,48.1,Loc_009,6326e7129bc2dd4cb0395f9f,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Medium Obstruction housing areas,Urban city and town,
31926,51.6,Loc_011,633acfae5c240f72a7b6fac4,E01014098,Herefordshire 021E,West Midlands (England),22.712,Rural roads,Rural village and dispersed,
29659,54.7,Loc_011,63175412fea31cd4512b8d3d,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,
29632,61.5,Loc_009,6311001616b6da573963529f,E01033172,Derby 024F,East Midlands (England),38.176,Industry warehousing retail sheds & science parks,Urban city and town,
32000,54.7,Loc_005,633c525f9e0f8be090113255,E01006132,Trafford 007E,North West (England),14.442,Low Obstruction housing areas,Urban major conurbation,
29824,60.0,Loc_005,631e0d4430c63b0adb2b4179,E01022756,Fareham 006B,South East (England),4.711,Main roads,Urban city and town,
31885,53.0,Loc_011,633a8e8978b4c27d4d6c25c2,E01005698,Salford 012E,North West (England),55.083,Other retail commercial areas,Urban major conurbation,
31690,58.0,Loc_007,633593aa01677d466150cd00,E01001124,Croydon 033D,London,5.837,Medium Obstruction housing areas,Urban major conurbation,
31037,55.0,Loc_001,632ee4121d6e2a806cc8917b,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
31794,56.2,Loc_007,6337f8bdfae70e31e595f6d3,E01005160,Manchester 004B,North West (England),33.376,Other retail commercial areas,Urban major conurbation,
29843,67.0,Loc_001,631f4d0fa19956887e7bbb90,E01023029,New Forest 013A,South East (England),41.945,Rural roads,Urban city and town,
29779,60.6,Loc_003,631cb6906b4b959166d53254,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
31670,53.3,Loc_013,63345973833895a8d684174d,E01014974,South Gloucestershire 025D,South West (England),10.971,High Obstruction housing areas,Urban city and town,
31678,58.2,Loc_009,63345b0d833895a8d6841c3a,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,
31283,51.0,Loc_002,633063121cf6880262e13cd0,E01009319,Birmingham 081E,West Midlands (England),17.89,Medium Obstruction housing areas,Urban major conurbation,
31895,54.4,Loc_012,633a8ea178b4c27d4d6c26f9,E01005698,Salford 012E,North West (England),55.083,Industry warehousing retail sheds & science parks,Urban major conurbation,
32015,52.0,Loc_010,633c52729e0f8be09011349c,E01006118,Trafford 002C,North West (England),20.559,Main roads,Urban major conurbation,
31991,52.0,Loc_003,633c199421403f611dbfd118,E01006132,Trafford 007E,North West (England),14.442,Main roads,Urban major conurbation,
31791,59.6,Loc_002,6337ee72fae70e31e595e9a1,E01005160,Manchester 004B,North West (England),33.376,Medium Obstruction housing areas,Urban major conurbation,
29678,50.5,Loc_009,6318cea725c6f881189bb15a,E01014636,Bristol 004D,South West (England),37.822,Recreation areas,Urban city and town,
29668,63.4,Loc_004,6318cd5f25c6f881189bad62,E01014636,Bristol 004D,South West (England),37.822,Medium Obstruction housing areas,Urban city and town,
31074,54.0,Loc_013,632efe54e7ddb5652c7566ff,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
31661,54.0,Loc_008,63345917833895a8d68415ad,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,
29648,54.9,Loc_004,631753e2fea31cd4512b85c2,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,
30052,53.3,Loc_014,6326f0fe9bc2dd4cb0399282,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Other retail commercial areas,Urban city and town,
31908,53.3,Loc_004,633aab7d78b4c27d4d6c87c7,E01006132,Trafford 007E,North West (England),14.442,Medium Obstruction housing areas,Urban major conurbation,
29675,53.7,Loc_007,6318cea025c6f881189bb129,E01014636,Bristol 004D,South West (England),37.822,Medium Obstruction housing areas,Urban city and town,
32071,55.2,Loc_001,633f01af48405953379e5d7b,E01006118,Trafford 002C,North West (England),20.559,Medium Obstruction housing areas,Urban major conurbation,
31841,53.3,Loc_004,63384063150d0d045c8d94bf,E01005160,Manchester 004B,North West (England),33.376,Main roads,Urban major conurbation,
29852,42.0,Loc_005,631f53defddd48ca9ce01c32,E01023029,New Forest 013A,South East (England),41.945,Rural roads,Urban city and town,
31869,50.4,Loc_001,63395f07919f00df6eab5c80,E01005698,Salford 012E,North West (England),55.083,Medium Obstruction housing areas,Urban major conurbation,
32072,54.9,Loc_012,633f01b048405953379e5d92,E01006118,Trafford 002C,North West (England),20.559,Low Obstruction housing areas,Urban major conurbation,
31675,54.2,Loc_014,633459e6833895a8d68418d4,E01014974,South Gloucestershire 025D,South West (England),10.971,Medium Obstruction housing areas,Urban city and town,
31276,56.0,Loc_001,63305fdf1cf6880262e13535,E01009319,Birmingham 081E,West Midlands (England),17.89,Low Obstruction housing areas,Urban major conurbation,
31358,84.0,Loc_010,63308969f8eaf318ac976d26,E01009739,Dudley 039C,West Midlands (England),22.439,Other retail commercial areas,Urban major conurbation,
29863,59.0,Loc_007,631f697c7e92851e53af5dc9,E01023029,New Forest 013A,South East (England),41.945,Medium Obstruction housing areas,Urban city and town,
30064,49.0,Loc_003,632727e69bc2dd4cb03b8f4a,E01032659,Poole 015F,South West (England),37.053,Industry warehousing retail sheds & science parks,Urban city and town,
30038,50.2,Loc_004,6326e1ed9bc2dd4cb0393d10,E01024749,Tonbridge and Malling 011C,South East (England),21.134,Medium Obstruction housing areas,Urban city and town,
29887,55.4,Loc_005,63233446d9f8bd6c6b8dd479,E01014571,Bristol 012A,South West (England),27.504,High Obstruction housing areas,Urban city and town,
31881,50.4,Loc_015,633a8e8578b4c27d4d6c2556,E01005160,Manchester 004B,North West (England),33.376,Main roads,Urban major conurbation,
29780,61.0,Loc_010,633c68c21008546c50d311d6,E01022714,Eastleigh 009B,South East (England),3.933,Other retail commercial areas,Urban city and town,
30063,54.0,Loc_013,633c68cbc81fce745cebb8be,E01032659,Poole 015F,South West (England),37.053,Main roads,Urban city and town,
29677,51.5,Loc_008,6318cea425c6f881189bb140,E01014636,Bristol 004D,South West (England),37.822,Other retail commercial areas,Urban city and town,
31850,56.3,Loc_008,6338446a150d0d045c8da9d6,E01005160,Manchester 004B,North West (England),33.376,Main roads,Urban major conurbation,
31854,53.7,Loc_013,6338482a150d0d045c8db092,E01005160,Manchester 004B,North West (England),33.376,Main roads,Urban major conurbation,
29877,75.8,Loc_008,63233419d9f8bd6c6b8dd147,E01014571,Bristol 012A,South West (England),27.504,Low Obstruction housing areas,Urban city and town,
29646,51.3,Loc_003,631753dbfea31cd4512b8588,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,
31538,54.0,Loc_007,6332e8cf026a5940f180e297,E01000300,Barnet 019B,London,12.253,High Obstruction housing areas,Urban major conurbation,
29860,72.0,Loc_015,631f6487543e250261a2c125,E01023029,New Forest 013A,South East (England),41.945,Medium Obstruction housing areas,Urban city and town,
31051,49.0,Loc_005,632eefb7e7ddb5652c7506c6,E01009351,Birmingham 036E,West Midlands (England),45.113,Medium Obstruction housing areas,Urban major conurbation,
31610,54.0,Loc_012,63332662026a5940f18191dc,E01001163,Croydon 002E,London,16.31,Low Obstruction housing areas,Urban major conurbation,
31604,53.0,Loc_014,63332416026a5940f1818d86,E01033485,Brent 031H,London,33.913,High Obstruction housing areas,Urban major conurbation,
29777,50.8,Loc_004,631cb68d6b4b959166d531ef,E01024156,Dartford 005A,South East (England),18.648,Medium Obstruction housing areas,Urban major conurbation,
31291,57.0,Loc_012,633067f31cf6880262e15206,E01009319,Birmingham 081E,West Midlands (England),17.89,Medium Obstruction housing areas,Urban major conurbation,
29793,69.0,Loc_013,631dd1b230c63b0adb29ba57,E01022714,Eastleigh 009B,South East (England),3.933,Medium Obstruction housing areas,Urban city and town,
29676,55.4,Loc_008,6318ce9825c6f881189bb100,E01014636,Bristol 004D,South West (England),37.822,Other retail commercial areas,Urban city and town,
29951,49.9,Loc_012,6325e63a8f3deac3af5399e0,E01030624,Reigate and Banstead 009C,South East (England),5.459,Rural roads,Urban city and town,
31672,59.2,Loc_003,6334597e833895a8d68417e6,E01014974,South Gloucestershire 025D,South West (England),10.971,Low Obstruction housing areas,Urban city and town,
29825,54.0,Loc_005,631e0d4430c63b0adb2b4172,E01022756,Fareham 006B,South East (England),4.711,Main roads,Urban city and town,
29657,50.6,Loc_009,6317540cfea31cd4512b8cb2,E01014511,Bristol 016D,South West (England),9.995,High Obstruction housing areas,Urban city and town,
